"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1400000US34015502300","Census Tract 5023; Gloucester County; New Jersey","88542","12052",
"1400000US34015502400","Census Tract 5024; Gloucester County; New Jersey","114355","19389",
"1400000US34017000101","Census Tract 1.01; Hudson County; New Jersey","125769","47107",
"1400000US34017000102","Census Tract 1.02; Hudson County; New Jersey","105045","36556",
"1400000US34017000200","Census Tract 2; Hudson County; New Jersey","50092","11198",
"1400000US34017000300","Census Tract 3; Hudson County; New Jersey","101765","15560",
"1400000US34017000400","Census Tract 4; Hudson County; New Jersey","91207","22102",
"1400000US34017000500","Census Tract 5; Hudson County; New Jersey","92885","26150",
"1400000US34017000600","Census Tract 6; Hudson County; New Jersey","62550","13710",
"1400000US34017000700","Census Tract 7; Hudson County; New Jersey","67096","12267",
"1400000US34017000800","Census Tract 8; Hudson County; New Jersey","120442","11384",
"1400000US34017000902","Census Tract 9.02; Hudson County; New Jersey","112578","37304",
"1400000US34017001000","Census Tract 10; Hudson County; New Jersey","74699","17607",
"1400000US34017001100","Census Tract 11; Hudson County; New Jersey","82151","30318",
"1400000US34017001201","Census Tract 12.01; Hudson County; New Jersey","72644","28749",
"1400000US34017001202","Census Tract 12.02; Hudson County; New Jersey","47708","37679",
"1400000US34017001300","Census Tract 13; Hudson County; New Jersey","143698","38899",
"1400000US34017001400","Census Tract 14; Hudson County; New Jersey","74088","29871",
"1400000US34017001701","Census Tract 17.01; Hudson County; New Jersey","82933","17408",
"1400000US34017001800","Census Tract 18; Hudson County; New Jersey","64524","33363",
"1400000US34017001900","Census Tract 19; Hudson County; New Jersey","85129","24818",
"1400000US34017002001","Census Tract 20.01; Hudson County; New Jersey","71014","17136",
"1400000US34017002002","Census Tract 20.02; Hudson County; New Jersey","70554","22575",
"1400000US34017002200","Census Tract 22; Hudson County; New Jersey","137500","28439",
"1400000US34017002300","Census Tract 23; Hudson County; New Jersey","129000","26466",
"1400000US34017002400","Census Tract 24; Hudson County; New Jersey","168875","34003",
"1400000US34017002700","Census Tract 27; Hudson County; New Jersey","54333","23891",
"1400000US34017002800","Census Tract 28; Hudson County; New Jersey","71400","34536",
"1400000US34017002900","Census Tract 29; Hudson County; New Jersey","99636","21668",
"1400000US34017003000","Census Tract 30; Hudson County; New Jersey","54615","20517",
"1400000US34017003101","Census Tract 31.01; Hudson County; New Jersey","91223","9422",
"1400000US34017003102","Census Tract 31.02; Hudson County; New Jersey","61611","21635",
"1400000US34017003500","Census Tract 35; Hudson County; New Jersey","151403","10507",
"1400000US34017004000","Census Tract 40; Hudson County; New Jersey","60964","23629",
"1400000US34017004102","Census Tract 41.02; Hudson County; New Jersey","98529","57944",
"1400000US34017004103","Census Tract 41.03; Hudson County; New Jersey","84867","41615",
"1400000US34017004104","Census Tract 41.04; Hudson County; New Jersey","63833","14768",
"1400000US34017004200","Census Tract 42; Hudson County; New Jersey","60337","29301",
"1400000US34017004300","Census Tract 43; Hudson County; New Jersey","92829","53570",
"1400000US34017004400","Census Tract 44; Hudson County; New Jersey","-","**",
"1400000US34017004500","Census Tract 45; Hudson County; New Jersey","63061","13879",
"1400000US34017004600","Census Tract 46; Hudson County; New Jersey","73993","10075",
"1400000US34017004700","Census Tract 47; Hudson County; New Jersey","90000","50039",
"1400000US34017004800","Census Tract 48; Hudson County; New Jersey","100583","19628",
"1400000US34017004900","Census Tract 49; Hudson County; New Jersey","80625","42797",
"1400000US34017005200","Census Tract 52; Hudson County; New Jersey","53923","10409",
"1400000US34017005300","Census Tract 53; Hudson County; New Jersey","51973","15622",
"1400000US34017005400","Census Tract 54; Hudson County; New Jersey","127813","34116",
"1400000US34017005500","Census Tract 55; Hudson County; New Jersey","65938","30950",
"1400000US34017005600","Census Tract 56; Hudson County; New Jersey","94844","27440",
"1400000US34017005801","Census Tract 58.01; Hudson County; New Jersey","54774","15013",
"1400000US34017005802","Census Tract 58.02; Hudson County; New Jersey","243750","41389",
"1400000US34017005901","Census Tract 59.01; Hudson County; New Jersey","112358","48344",
"1400000US34017005902","Census Tract 59.02; Hudson County; New Jersey","108942","23210",
"1400000US34017006000","Census Tract 60; Hudson County; New Jersey","60842","11370",
"1400000US34017006101","Census Tract 61.01; Hudson County; New Jersey","123320","18254",
"1400000US34017006102","Census Tract 61.02; Hudson County; New Jersey","54821","33677",
"1400000US34017006200","Census Tract 62; Hudson County; New Jersey","39847","21767",
"1400000US34017006300","Census Tract 63; Hudson County; New Jersey","70179","18223",
"1400000US34017006400","Census Tract 64; Hudson County; New Jersey","153106","30674",
"1400000US34017006500","Census Tract 65; Hudson County; New Jersey","148636","66332",
"1400000US34017006600","Census Tract 66; Hudson County; New Jersey","102446","27201",
"1400000US34017006700","Census Tract 67; Hudson County; New Jersey","36404","6559",
"1400000US34017006800","Census Tract 68; Hudson County; New Jersey","67939","21856",
"1400000US34017006900","Census Tract 69; Hudson County; New Jersey","-","**",
"1400000US34017007001","Census Tract 70.01; Hudson County; New Jersey","118545","27455",
"1400000US34017007002","Census Tract 70.02; Hudson County; New Jersey","163438","83014",
"1400000US34017007100","Census Tract 71; Hudson County; New Jersey","60265","16559",
"1400000US34017007200","Census Tract 72; Hudson County; New Jersey","233750","84357",
"1400000US34017007300","Census Tract 73; Hudson County; New Jersey","199279","17694",
"1400000US34017007400","Census Tract 74; Hudson County; New Jersey","231549","22872",
"1400000US34017007500","Census Tract 75; Hudson County; New Jersey","147770","14075",
"1400000US34017007601","Census Tract 76.01; Hudson County; New Jersey","214161","45978",
"1400000US34017007602","Census Tract 76.02; Hudson County; New Jersey","250,000+","***",
"1400000US34017007701","Census Tract 77.01; Hudson County; New Jersey","152286","17575",
"1400000US34017007702","Census Tract 77.02; Hudson County; New Jersey","163713","39780",
"1400000US34017007703","Census Tract 77.03; Hudson County; New Jersey","185648","46486",
"1400000US34017007800","Census Tract 78; Hudson County; New Jersey","136691","51390",
"1400000US34017010100","Census Tract 101; Hudson County; New Jersey","96829","12417",
"1400000US34017010200","Census Tract 102; Hudson County; New Jersey","88636","10960",
"1400000US34017010300","Census Tract 103; Hudson County; New Jersey","114688","38024",
"1400000US34017010400","Census Tract 104; Hudson County; New Jersey","114124","13366",
"1400000US34017010500","Census Tract 105; Hudson County; New Jersey","96297","13967",
"1400000US34017010601","Census Tract 106.01; Hudson County; New Jersey","36667","25794",
"1400000US34017010602","Census Tract 106.02; Hudson County; New Jersey","64526","46432",
"1400000US34017010701","Census Tract 107.01; Hudson County; New Jersey","77288","12500",
"1400000US34017010702","Census Tract 107.02; Hudson County; New Jersey","-","**",
"1400000US34017010800","Census Tract 108; Hudson County; New Jersey","111500","33875",
"1400000US34017010900","Census Tract 109; Hudson County; New Jersey","62132","22141",
"1400000US34017011000","Census Tract 110; Hudson County; New Jersey","75250","14678",
"1400000US34017011100","Census Tract 111; Hudson County; New Jersey","56349","12278",
"1400000US34017011200","Census Tract 112; Hudson County; New Jersey","70287","15919",
"1400000US34017011300","Census Tract 113; Hudson County; New Jersey","57824","22587",
"1400000US34017011400","Census Tract 114; Hudson County; New Jersey","85192","13126",
"1400000US34017011500","Census Tract 115; Hudson County; New Jersey","89080","8814",
"1400000US34017011600","Census Tract 116; Hudson County; New Jersey","57346","10641",
"1400000US34017012300","Census Tract 123; Hudson County; New Jersey","76563","15971",
"1400000US34017012400","Census Tract 124; Hudson County; New Jersey","103487","29573",
"1400000US34017012500","Census Tract 125; Hudson County; New Jersey","104688","22417",
"1400000US34017012600","Census Tract 126; Hudson County; New Jersey","84444","28876",
"1400000US34017012700","Census Tract 127; Hudson County; New Jersey","84432","23314",
"1400000US34017012800","Census Tract 128; Hudson County; New Jersey","73105","10943",
"1400000US34017012900","Census Tract 129; Hudson County; New Jersey","71250","20294",
"1400000US34017013000","Census Tract 130; Hudson County; New Jersey","77739","9796",
"1400000US34017013100","Census Tract 131; Hudson County; New Jersey","74583","26924",
"1400000US34017013200","Census Tract 132; Hudson County; New Jersey","71826","11959",
"1400000US34017013300","Census Tract 133; Hudson County; New Jersey","73621","24956",
"1400000US34017013400","Census Tract 134; Hudson County; New Jersey","48646","29229",
"1400000US34017013500","Census Tract 135; Hudson County; New Jersey","57313","17053",
"1400000US34017013600","Census Tract 136; Hudson County; New Jersey","63559","3690",
"1400000US34017013700","Census Tract 137; Hudson County; New Jersey","70855","13009",
"1400000US34017013800","Census Tract 138; Hudson County; New Jersey","127224","19692",
"1400000US34017013900","Census Tract 139; Hudson County; New Jersey","124113","24328",
"1400000US34017014000","Census Tract 140; Hudson County; New Jersey","79080","11668",
"1400000US34017014101","Census Tract 141.01; Hudson County; New Jersey","131015","25623",
"1400000US34017014102","Census Tract 141.02; Hudson County; New Jersey","66994","15560",
"1400000US34017014200","Census Tract 142; Hudson County; New Jersey","108640","18934",
"1400000US34017014300","Census Tract 143; Hudson County; New Jersey","72433","12113",
"1400000US34017014401","Census Tract 144.01; Hudson County; New Jersey","84063","13294",
"1400000US34017014402","Census Tract 144.02; Hudson County; New Jersey","88811","20993",
"1400000US34017014501","Census Tract 145.01; Hudson County; New Jersey","57156","19184",
"1400000US34017014502","Census Tract 145.02; Hudson County; New Jersey","29990","19235",
"1400000US34017014600","Census Tract 146; Hudson County; New Jersey","106250","29881",
"1400000US34017014700","Census Tract 147; Hudson County; New Jersey","92900","20890",
"1400000US34017014801","Census Tract 148.01; Hudson County; New Jersey","75045","37198",
"1400000US34017014802","Census Tract 148.02; Hudson County; New Jersey","43411","4370",
"1400000US34017014900","Census Tract 149; Hudson County; New Jersey","85545","18450",
"1400000US34017015001","Census Tract 150.01; Hudson County; New Jersey","113431","13450",
"1400000US34017015003","Census Tract 150.03; Hudson County; New Jersey","47386","14753",
"1400000US34017015004","Census Tract 150.04; Hudson County; New Jersey","72650","22636",
"1400000US34017015100","Census Tract 151; Hudson County; New Jersey","70682","29170",
"1400000US34017015201","Census Tract 152.01; Hudson County; New Jersey","153000","31835",
"1400000US34017015202","Census Tract 152.02; Hudson County; New Jersey","96473","20723",
"1400000US34017015300","Census Tract 153; Hudson County; New Jersey","51250","12358",
"1400000US34017015500","Census Tract 155; Hudson County; New Jersey","49310","16782",
"1400000US34017015600","Census Tract 156; Hudson County; New Jersey","64453","9638",
"1400000US34017015700","Census Tract 157; Hudson County; New Jersey","57583","20874",
"1400000US34017015801","Census Tract 158.01; Hudson County; New Jersey","175618","11941",
"1400000US34017015802","Census Tract 158.02; Hudson County; New Jersey","58431","28275",
"1400000US34017015900","Census Tract 159; Hudson County; New Jersey","71930","13675",
"1400000US34017016000","Census Tract 160; Hudson County; New Jersey","55607","17085",
"1400000US34017016100","Census Tract 161; Hudson County; New Jersey","68929","21921",
"1400000US34017016200","Census Tract 162; Hudson County; New Jersey","53510","15072",
"1400000US34017016300","Census Tract 163; Hudson County; New Jersey","66484","25284",
"1400000US34017016400","Census Tract 164; Hudson County; New Jersey","22071","17083",
"1400000US34017016500","Census Tract 165; Hudson County; New Jersey","102940","24861",
